sog,ship_heading,wind_speed,wind_direction,air_temperature,air_pressure,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel,vessel_id,relative_wind_direction,wind_resistance
14.11,163.07,11.28621185,247.4099925,26.7,1007.466667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,55.01859249082691,0.0
14.1,170.4,12.25010342,243.3197475,26.97333333,1008.52,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,48.55887278976104,0.0
14.1,169.35,12.25010342,243.3197475,26.97333333,1008.52,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,49.30948475082731,0.0
14.11,169.97,12.25010342,243.3197475,26.97333333,1008.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,48.85390375901901,0.0
14.11,169.97,12.25010342,243.3197475,26.97333333,1008.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,48.85390375901901,0.0
14.15,169.96,12.25010342,243.3197475,26.97333333,1008.52,11.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,48.81071223312279,0.0
14.17,168.19,12.25010342,243.3197475,26.97333333,1008.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,50.04931665486886,0.0
14.16,168.33,12.25010342,243.3197475,26.97333333,1008.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,49.9623352067187,0.0
14.2,169.21,12.25010342,243.3197475,26.97333333,1008.52,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,49.278674835066745,0.0
14.17,163.55,12.25010342,243.3197475,26.97333333,1008.52,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,53.41236070283406,0.0
14.29,161.36,12.25010342,243.3197475,26.97333333,1008.52,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,54.8361749222715,0.0
14.26,157.08,12.25010342,243.3197475,26.97333333,1008.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.0611719467898,0.0
14.31,156.14,12.25010342,243.3197475,26.97333333,1008.52,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.68457516582198,0.0
14.4,155.38,12.05495217,245.4061807,27.12,1008.98,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.29130467581081,0.0
14.39,154.51,12.05495217,245.4061807,27.12,1008.98,11.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.962871945472784,0.0
14.4,155.37,12.05495217,245.4061807,27.12,1008.98,11.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.29548027897773,0.0
11.31,156.65,12.05495217,245.4061807,27.12,1008.98,11.35,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.8024662302991,0.0
10.49,154.33,12.05495217,245.4061807,27.12,1008.98,11.335,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.32181749803385,0.0
10.32,153.57,12.05495217,245.4061807,27.12,1008.98,11.325,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.31031584483506,0.0
10.3,157.19,12.05495217,245.4061807,27.12,1008.98,11.335,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.24945178112858,0.0
10.36,156.3,12.05495217,245.4061807,27.12,1008.98,11.34,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.89236378720909,0.0
10.4,155.34,12.05495217,245.4061807,27.12,1008.98,11.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.63225392937387,0.0
10.3,161.0,12.05495217,245.4061807,27.12,1008.98,11.32,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,63.04059657934713,0.0
10.23,159.83,12.05495217,245.4061807,27.12,1008.98,11.325,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.14904808810232,0.0
11.25,143.68,11.6301943,250.5697038,27.41333333,1007.796667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,79.81460094882911,0.0
10.44,137.41,11.6301943,250.5697038,27.41333333,1007.796667,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,87.77040999590533,0.0
10.37,137.41,11.6301943,250.5697038,27.41333333,1007.796667,11.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,87.95307850425601,0.0
10.4,138.87,11.6301943,250.5697038,27.41333333,1007.796667,11.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,86.45211778191651,0.0
10.23,125.26,11.6301943,250.5697038,27.41333333,1007.796667,11.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,100.93558121513102,0.0
10.27,115.57,11.6301943,250.5697038,27.41333333,1007.796667,11.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,111.95982673648624,0.0
10.29,117.25,11.6301943,250.5697038,27.41333333,1007.796667,11.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,109.89393731735984,0.0
11.59,115.3,11.6301943,250.5697038,27.41333333,1007.796667,11.51,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,108.43043560998333,0.0
12.03,115.98,11.6301943,250.5697038,27.41333333,1007.796667,11.535,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,106.29446913123128,0.0
11.99,114.59,11.6301943,250.5697038,27.41333333,1007.796667,11.53,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,108.07977701884282,0.0
11.15,105.83,11.6301943,250.5697038,27.41333333,1007.796667,11.505,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,121.85363539616972,0.0
11.08,113.88,11.6301943,250.5697038,27.41333333,1007.796667,11.49,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,111.67372770275354,0.0
11.57,125.11,11.94906583,247.4300846,27.64333333,1006.933333,11.535,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,94.89374555345513,0.0
11.34,121.55,11.94906583,247.4300846,27.64333333,1006.933333,11.53,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,99.31954830553632,0.0
11.3,117.61,11.94906583,247.4300846,27.64333333,1006.933333,11.545,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,103.81845857784869,0.0
11.37,115.54,11.94906583,247.4300846,27.64333333,1006.933333,11.54,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,105.99728561508134,0.0
11.4,116.76,11.94906583,247.4300846,27.64333333,1006.933333,11.55,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,104.5078044336081,0.0
11.39,117.6,11.94906583,247.4300846,27.64333333,1006.933333,11.555,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,103.57957457805641,0.0
11.37,114.95,11.94906583,247.4300846,27.64333333,1006.933333,11.545,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,106.68644316051731,0.0
11.34,120.31,11.94906583,247.4300846,27.64333333,1006.933333,11.545,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,100.68342960760397,0.0
11.07,130.18,11.94906583,247.4300846,27.64333333,1006.933333,11.495,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,90.99221607627037,0.0
10.68,99.72,11.94906583,247.4300846,27.64333333,1006.933333,11.485,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,128.07062906586293,0.0
11.0,109.05,11.94906583,247.4300846,27.64333333,1006.933333,11.495,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,114.87033440950042,0.0
11.0,115.75,11.94906583,247.4300846,27.64333333,1006.933333,11.485,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,106.78291157008715,0.0
11.0,120.83,12.52831299,258.2908185,27.71,1006.52,11.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,115.14328588583308,0.0
11.07,118.48,12.52831299,258.2908185,27.71,1006.52,11.465,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,117.9073147089951,0.0
11.06,116.44,12.52831299,258.2908185,27.71,1006.52,11.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,120.55039888985237,0.0
11.1,118.48,12.52831299,258.2908185,27.71,1006.52,11.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,117.81986029106909,0.0
11.02,109.14,12.52831299,258.2908185,27.71,1006.52,11.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,130.5129247298857,0.0
11.13,111.33,12.52831299,258.2908185,27.71,1006.52,11.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.19195036612057,0.0
11.13,116.43,12.52831299,258.2908185,27.71,1006.52,11.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,120.37269965275196,0.0
11.1,124.41,12.52831299,258.2908185,27.71,1006.52,11.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,110.51506131932021,0.0
11.08,122.03,12.52831299,258.2908185,27.71,1006.52,11.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,113.44576740497584,0.0
11.04,118.46,12.52831299,258.2908185,27.71,1006.52,11.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,118.00264941021487,0.0
10.8,117.03,12.52831299,258.2908185,27.71,1006.52,11.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,120.45926916550358,0.0
9.85,114.53,12.52831299,258.2908185,27.71,1006.52,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,126.07721048794775,0.0
9.8,114.92,10.42876256,258.66284,27.68333333,1007.063333,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,121.13126864681885,0.0
9.8,115.72,10.42876256,258.66284,27.68333333,1007.063333,11.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,120.07047570864457,0.0
9.8,114.3,10.42876256,258.66284,27.68333333,1007.063333,11.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,121.97149147466374,0.0
9.81,104.04,10.42876256,258.66284,27.68333333,1007.063333,11.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,136.65542998901088,0.0
10.11,87.41,10.42876256,258.66284,27.68333333,1007.063333,11.465,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,163.85207443306254,0.0
10.19,92.29,10.42876256,258.66284,27.68333333,1007.063333,11.49,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,154.99546502582035,0.0
10.23,87.7,10.42876256,258.66284,27.68333333,1007.063333,11.495,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,163.16386855725676,0.0
10.35,85.57,10.42876256,258.66284,27.68333333,1007.063333,11.49,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,166.94687408864172,0.0
10.61,85.72,10.42876256,258.66284,27.68333333,1007.063333,11.47,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,166.3626827265541,0.0
10.58,85.57,10.42876256,258.66284,27.68333333,1007.063333,11.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,166.68246674939869,0.0
9.94,90.0,10.42876256,258.66284,27.68333333,1007.063333,11.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,159.4707028273362,0.0
9.71,97.26,10.42876256,258.66284,27.68333333,1007.063333,11.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,147.6173702744547,0.0
9.8,89.99,9.60072243,241.6500076,27.46666667,1007.413333,11.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,129.57265250250006,0.0
10.18,78.65,9.60072243,241.6500076,27.46666667,1007.413333,11.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,146.959893883309,0.0
10.57,87.18,9.60072243,241.6500076,27.46666667,1007.413333,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,131.10549666663837,0.0
10.78,92.06,9.60072243,241.6500076,27.46666667,1007.413333,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,122.757085854743,0.0
11.01,92.06,9.60072243,241.6500076,27.46666667,1007.413333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,121.83290710447524,0.0
11.0,87.92,9.60072243,241.6500076,27.46666667,1007.413333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,128.2597371215364,0.0
11.0,87.7,9.60072243,241.6500076,27.46666667,1007.413333,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,128.60884038653572,0.0
10.98,87.61,9.60072243,241.6500076,27.46666667,1007.413333,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,128.8309031959784,0.0
10.88,92.38,9.60072243,241.6500076,27.46666667,1007.413333,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,121.87127506850752,0.0
10.67,105.16,9.60072243,241.6500076,27.46666667,1007.413333,11.345,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,105.71499822005751,0.0
10.84,106.64,9.60072243,241.6500076,27.46666667,1007.413333,11.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,103.30215144646743,0.0
10.65,112.11,9.60072243,241.6500076,27.46666667,1007.413333,11.325,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,97.82495336311821,0.0
10.68,112.43,10.94993672,236.7330842,27.16,1007.79,11.32,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,96.69625607838185,0.0
10.99,114.29,10.94993672,236.7330842,27.16,1007.79,11.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,93.8218813920825,0.0
11.0,105.78,10.94993672,236.7330842,27.16,1007.79,11.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,103.04012505617968,0.0
11.5,111.76,10.94993672,236.7330842,27.16,1007.79,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,94.95915934990845,0.0
11.56,113.42,10.94993672,236.7330842,27.16,1007.79,11.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,93.04369222155627,0.0
11.6,114.62,10.94993672,236.7330842,27.16,1007.79,11.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,91.69206791724993,0.0
11.56,115.48,10.94993672,236.7330842,27.16,1007.79,11.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,90.93482479150757,0.0
11.21,102.62,10.94993672,236.7330842,27.16,1007.79,11.345,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,106.0423563092187,0.0
11.16,80.54,10.94993672,236.7330842,27.16,1007.79,11.34,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,136.63953403859836,0.0
11.22,73.74,10.94993672,236.7330842,27.16,1007.79,11.34,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,147.89544441695338,0.0
19.5,72.8,10.94993672,236.7330842,27.16,1007.79,11.515,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,111.7727064283263,0.0
19.07,87.29,13.77363484,260.0254335,26.83333333,1006.846667,11.5,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,156.12401916372457,0.0
18.44,99.77,13.77363484,260.0254335,26.83333333,1006.846667,11.48,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.39534323448193,0.0
17.93,106.74,13.77363484,260.0254335,26.83333333,1006.846667,11.49,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,117.01293688691902,0.0
16.15,45.2,13.77363484,260.0254335,26.83333333,1006.846667,11.515,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-111.30815349400032,0.0
18.12,289.27,11.27482505,280.288943,28.64,1006.88,12.73,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-5.109152934293869,0.0
18.17,288.32,11.27482505,280.288943,28.64,1006.88,12.76,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-4.5636865229456305,0.0
18.46,276.51,11.27482505,280.288943,28.64,1006.88,12.74,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,2.132179203784209,0.0
18.62,254.52,11.27482505,280.288943,28.64,1006.88,12.745,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,14.511645520083357,0.0
19.27,248.31,11.27482505,280.288943,28.64,1006.88,12.76,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,17.75120786472805,0.0
19.81,247.3,11.27482505,280.288943,28.64,1006.88,12.755,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,18.082642001991672,0.0
19.94,275.84,11.78683708,269.9181084,28.17333333,1007.633333,12.84,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-3.2952879488265534,0.0
20.2,294.91,11.78683708,269.9181084,28.17333333,1007.633333,12.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-13.854826075258556,0.0
20.12,299.1,11.78683708,269.9181084,28.17333333,1007.633333,13.075,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-16.225915878228808,0.0
19.13,270.01,11.78683708,269.9181084,28.17333333,1007.633333,12.73,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-0.05204095619864419,0.0
18.79,266.83,11.78683708,269.9181084,28.17333333,1007.633333,12.7,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,1.7622832077645358,0.0
18.62,254.85,11.78683708,269.9181084,28.17333333,1007.633333,12.695,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,8.638198951599234,0.0
18.56,247.16,11.78683708,269.9181084,28.17333333,1007.633333,12.685,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,13.076547370787761,0.0
18.24,221.87,11.78683708,269.9181084,28.17333333,1007.633333,12.745,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,28.003208475326424,0.0
18.46,204.79,11.78683708,269.9181084,28.17333333,1007.633333,12.805,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,38.05495705941205,0.0
18.81,203.5,11.78683708,269.9181084,28.17333333,1007.633333,12.855,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,38.50455125468548,0.0
18.72,204.05,11.78683708,269.9181084,28.17333333,1007.633333,12.89,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,38.26784815372172,0.0
18.52,202.47,11.78683708,269.9181084,28.17333333,1007.633333,12.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,39.43168475604993,0.0
17.92,201.62,10.31349431,273.9158383,27.97333333,1008.626667,13.14,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,40.37759176172249,0.0
18.0,198.82,10.31349431,273.9158383,27.97333333,1008.626667,13.165,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,41.90724053327589,0.0
18.4,183.45,10.31349431,273.9158383,27.97333333,1008.626667,13.18,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,50.32381611004193,0.0
18.82,180.0,10.31349431,273.9158383,27.97333333,1008.626667,13.045,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,51.635376664768955,0.0
19.02,175.71,10.31349431,273.9158383,27.97333333,1008.626667,12.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,53.761474898414995,0.0
19.42,153.48,10.31349431,273.9158383,27.97333333,1008.626667,12.86,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.18166992338149,0.0
19.58,153.48,10.31349431,273.9158383,27.97333333,1008.626667,12.84,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,65.76575144410107,0.0
19.64,151.67,10.31349431,273.9158383,27.97333333,1008.626667,12.835,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.7187595657126,0.0
19.66,150.66,10.31349431,273.9158383,27.97333333,1008.626667,12.825,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.28256395649748,0.0
19.86,153.67,10.31349431,273.9158383,27.97333333,1008.626667,12.83,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.94390729450839,0.0
19.9,154.48,10.31349431,273.9158383,27.97333333,1008.626667,12.825,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.36088400191487,0.0
19.9,156.2,10.31349431,273.9158383,27.97333333,1008.626667,12.82,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,63.34296118214859,0.0
19.93,155.09,12.1342049,289.4537814,28.14,1008.88,12.825,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.01578528748385,0.0
19.97,154.46,12.1342049,289.4537814,28.14,1008.88,12.83,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.456580850065,0.0
20.03,152.92,12.1342049,289.4537814,28.14,1008.88,12.835,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,85.6629004838095,0.0
20.09,153.62,12.1342049,289.4537814,28.14,1008.88,12.83,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.83295841436768,0.0
20.17,157.18,12.1342049,289.4537814,28.14,1008.88,12.845,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.4963671075639,0.0
20.06,152.14,12.1342049,289.4537814,28.14,1008.88,12.82,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,86.27275715315618,0.0
20.1,148.52,12.1342049,289.4537814,28.14,1008.88,12.805,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,89.59032761203623,0.0
20.09,153.83,12.1342049,289.4537814,28.14,1008.88,12.805,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.62735141995083,0.0
20.17,153.18,12.1342049,289.4537814,28.14,1008.88,12.795,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.9503302309112,0.0
20.21,154.15,12.1342049,289.4537814,28.14,1008.88,12.795,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,83.95878255151761,0.0
20.2,154.48,12.1342049,289.4537814,28.14,1008.88,12.77,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,83.6824148952514,0.0
20.2,153.15,12.1342049,289.4537814,28.14,1008.88,12.775,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.8675942661301,0.0
20.2,152.84,11.8280185,273.206294,28.26,1008.15,12.765,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.83070256379948,0.0
20.25,154.04,11.8280185,273.206294,28.26,1008.15,12.76,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.86457430256226,0.0
20.29,152.83,11.8280185,273.206294,28.26,1008.15,12.77,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.62798013800602,0.0
20.29,153.12,11.8280185,273.206294,28.26,1008.15,12.775,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.4258732265853,0.0
20.11,146.72,11.8280185,273.206294,28.26,1008.15,12.76,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,75.54236163691716,0.0
20.23,154.01,11.8280185,273.206294,28.26,1008.15,12.76,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.9317792968472,0.0
20.18,155.92,11.8280185,273.206294,28.26,1008.15,12.75,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.70756250794592,0.0
20.14,154.46,11.8280185,273.206294,28.26,1008.15,12.74,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.81288095869152,0.0
20.13,153.99,11.8280185,273.206294,28.26,1008.15,12.735,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.16472854559886,0.0
20.1,154.93,11.8280185,273.206294,28.26,1008.15,12.745,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.57652168126293,0.0
20.1,154.44,11.8280185,273.206294,28.26,1008.15,12.745,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.92134232707338,0.0
20.1,155.46,11.8280185,273.206294,28.26,1008.15,12.72,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,69.19300789609622,0.0
20.1,154.91,13.01447219,282.0786193,28.29333333,1007.72,12.74,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,80.0157888962259,0.0
20.1,152.74,13.01447219,282.0786193,28.29333333,1007.72,12.735,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.86593854854216,0.0
20.04,156.84,13.01447219,282.0786193,28.29333333,1007.72,12.735,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,78.562773130849,0.0
19.96,152.92,13.01447219,282.0786193,28.29333333,1007.72,12.73,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.08593171995385,0.0
20.0,152.72,13.01447219,282.0786193,28.29333333,1007.72,12.73,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.15240687953747,0.0
20.05,152.48,13.01447219,282.0786193,28.29333333,1007.72,12.735,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.22643251071693,0.0
20.03,151.94,13.01447219,282.0786193,28.29333333,1007.72,12.735,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.75311631867751,0.0
20.03,153.91,13.01447219,282.0786193,28.29333333,1007.72,12.73,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.04601564299885,0.0
20.0,152.99,13.01447219,282.0786193,28.29333333,1007.72,12.72,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.91783532382482,0.0
19.89,154.22,13.01447219,282.0786193,28.29333333,1007.72,12.72,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.14854001016319,0.0
19.89,153.75,13.01447219,282.0786193,28.29333333,1007.72,12.725,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.55313296634584,0.0
19.89,153.16,13.01447219,282.0786193,28.29333333,1007.72,12.72,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.06467997601797,0.0
